Date,Open,High,Low,Close,Adj Close,Volume
9/30/2014,197.690002,198.300003,196.610001,197.020004,184.356995,131302000
10/1/2014,196.699997,196.770004,193.910004,194.350006,181.858627,177798000
10/2/2014,194.179993,195.059998,192.350006,194.380005,181.886703,157285000
10/3/2014,195.679993,196.940002,195.080002,196.520004,183.889145,121569000
10/6/2014,197.339996,197.600006,195.580002,196.289993,183.673935,104778000
10/7/2014,195.279999,195.720001,193.220001,193.259995,180.838669,147913000
10/8/2014,193.369995,196.919998,192.360001,196.639999,184.001434,186461000
10/9/2014,196.330002,196.600006,192.580002,192.740005,180.352097,210705000
10/10/2014,192.690002,193.649994,190.490005,190.539993,178.293503,221909000
10/13/2014,190.460007,191.149994,187.300003,187.410004,175.36467,230939000
10/14/2014,188.419998,189.820007,187.039993,187.699997,175.636017,215847000
10/15/2014,185.160004,187.690002,181.919998,186.429993,174.447662,380715000
10/16/2014,183.059998,187.580002,182.889999,186.270004,174.297958,270391000
10/17/2014,188.419998,189.75,187.619995,188.470001,176.356537,214625000
10/20/2014,188.130005,190.449997,188.070007,190.300003,178.068924,130011000
10/21/2014,191.679993,194.199997,191.479996,194.070007,181.596649,154949000
10/22/2014,194.410004,194.910004,192.610001,192.690002,180.305298,151822000
10/23/2014,194.619995,196.199997,194.259995,194.929993,182.401321,154944000
10/24/2014,195.25,196.490005,194.490005,196.429993,183.804932,117927000
10/27/2014,195.729996,196.449997,195.029999,196.160004,183.552292,82954000
10/28/2014,196.820007,198.419998,196.729996,198.410004,185.657684,106736000
10/29/2014,198.550003,199.119995,196.800003,198.110001,185.376938,142557000
10/30/2014,197.580002,199.949997,197.399994,199.380005,186.565338,113330000
10/31/2014,201.779999,201.820007,200.770004,201.660004,188.698807,146903000
11/3/2014,201.919998,202.449997,201.309998,201.770004,188.801727,93600000
11/4/2014,201.229996,201.600006,200.059998,201.070007,188.146713,93343000
11/5/2014,202.539993,202.589996,201.449997,202.339996,189.335068,91709000
11/6/2014,202.389999,203.259995,201.639999,203.149994,190.093018,107089000
11/7/2014,203.169998,203.600006,202.610001,203.339996,190.270813,89540000
11/10/2014,203.380005,204.039993,203.130005,203.979996,190.869644,66319000
11/11/2014,204.059998,204.309998,203.649994,204.179993,191.056808,54499400
11/12/2014,203.350006,204.240005,203.309998,203.960007,190.850983,90120300
11/13/2014,204.160004,204.830002,203.210007,204.190002,191.066193,85357900
11/14/2014,204.100006,204.490005,203.720001,204.240005,191.113007,80417500
11/17/2014,203.850006,204.580002,203.649994,204.369995,191.234589,80441000
11/18/2014,204.440002,205.919998,204.440002,205.550003,192.33876,76068100
11/19/2014,205.309998,205.550003,204.300003,205.220001,192.029999,82373000
11/20/2014,204.259995,205.710007,204.179993,205.580002,192.366852,72840300
11/21/2014,207.639999,207.839996,205.979996,206.679993,193.396149,142327300
11/24/2014,207.169998,207.389999,206.910004,207.259995,193.938843,65880800
11/25/2014,207.539993,207.789993,206.800003,207.110001,193.798508,79108300
11/26/2014,207.289993,207.759995,207.029999,207.639999,194.294449,62167800
11/28/2014,207.490005,207.869995,206.910004,207.199997,193.882721,57890100
12/1/2014,206.399994,206.539993,205.380005,205.759995,192.535263,103968400
12/2/2014,205.809998,207.339996,205.779999,207.089996,193.779785,74507200
12/3/2014,207.300003,208.149994,207.100006,207.889999,194.528366,68952000
12/4/2014,207.539993,208.270004,206.699997,207.660004,194.313141,91316600
12/5/2014,207.869995,208.470001,207.550003,208,194.631302,91025500
12/8/2014,207.520004,208.119995,205.929993,206.610001,193.330627,108588200
12/9/2014,204.369995,206.600006,203.910004,206.470001,193.199631,125180100
12/10/2014,205.910004,205.979996,202.929993,203.160004,190.102402,159856400
12/11/2014,203.880005,206.190002,203.710007,204.190002,191.066193,159012800
12/12/2014,202.639999,203.820007,200.850006,200.889999,187.978271,202330200
12/15/2014,201.979996,202.529999,198.779999,199.509995,186.686996,189965800
12/16/2014,198.580002,202.399994,197.860001,197.910004,185.189804,259543800
12/17/2014,198.440002,202.339996,198.289993,201.789993,188.820419,253910100
12/18/2014,204.740005,212.970001,203.919998,206.779999,193.4897,257633900
12/19/2014,206.429993,207.330002,205.610001,206.520004,194.312912,245084600
12/22/2014,206.75,207.470001,206.460007,207.470001,195.206757,148318900
12/23/2014,208.169998,208.229996,207.399994,207.75,195.4702,122167900
12/24/2014,208.020004,208.339996,207.720001,207.770004,195.489014,42963400
12/26/2014,208.309998,208.850006,208.25,208.440002,196.1194,57326700
12/29/2014,208.220001,208.970001,208.139999,208.720001,196.382858,79643900
12/30/2014,208.210007,208.369995,207.509995,207.600006,195.329102,73540800
12/31/2014,207.990005,208.190002,205.389999,205.539993,193.390839,130333800
1/2/2015,206.380005,206.880005,204.179993,205.429993,193.287338,121465900
1/5/2015,204.169998,204.369995,201.350006,201.720001,189.796631,169632600
1/6/2015,202.089996,202.720001,198.860001,199.820007,188.008972,209151400
1/7/2015,201.419998,202.720001,200.880005,202.309998,190.35173,125346700
1/8/2015,204.009995,206.160004,203.990005,205.899994,193.729568,147217800
1/9/2015,206.399994,206.419998,203.509995,204.25,192.177109,150812300
1/12/2015,204.410004,204.600006,201.919998,202.649994,190.671661,144396100
1/13/2015,204.119995,205.479996,200.509995,202.080002,190.135361,214553300
1/14/2015,199.649994,201.100006,198.570007,200.860001,188.987488,192991100
1/15/2015,201.630005,202.009995,198.880005,199.020004,187.256226,176613900
1/16/2015,198.770004,201.820007,198.550003,201.630005,189.71196,211879600
1/20/2015,202.399994,202.720001,200.169998,202.059998,190.116516,129466200
1/21/2015,201.5,203.660004,200.940002,203.080002,191.076233,122942700
1/22/2015,203.990005,206.259995,202.330002,206.100006,193.917755,174356000
1/23/2015,205.789993,206.100006,204.809998,204.970001,192.854538,115637000
1/26/2015,204.710007,205.559998,203.850006,205.449997,193.306152,92009700
1/27/2015,202.970001,204.119995,201.740005,202.740005,190.756348,134044600
1/28/2015,204.169998,204.289993,199.910004,200.139999,188.310013,168514300
1/29/2015,200.380005,202.300003,198.679993,201.990005,190.050705,173585400
1/30/2015,200.570007,202.169998,199.130005,199.449997,187.660812,197729700
2/2/2015,200.050003,202.029999,197.860001,201.919998,189.984833,163107000
2/3/2015,203,204.850006,202.550003,204.839996,192.732224,122416200
2/4/2015,203.919998,205.380005,203.509995,204.059998,191.998322,134306700
2/5/2015,204.860001,206.300003,204.770004,206.119995,193.936554,97953200
2/6/2015,206.559998,207.240005,204.919998,205.550003,193.400253,119694900
2/9/2015,204.770004,205.639999,204.139999,204.630005,192.534653,87219000
2/10/2015,205.880005,207.119995,204.679993,206.809998,194.585785,96164200
2/11/2015,206.610001,207.449997,205.830002,206.929993,194.698685,91087800
2/12/2015,207.889999,208.990005,206.970001,208.919998,196.57106,97545900
2/13/2015,209.070007,209.839996,208.759995,209.779999,197.380203,93670400
2/17/2015,209.399994,210.320007,209.100006,210.110001,197.690735,76968200
2/18/2015,209.660004,210.220001,209.339996,210.130005,197.709518,74848400
2/19/2015,209.410004,210.419998,209.240005,209.979996,197.568405,91462500
2/20/2015,209.479996,211.330002,208.729996,211.240005,198.753922,140896400
2/23/2015,210.940002,211.210007,210.479996,211.210007,198.725708,74411100
2/24/2015,211.119995,212.050003,210.759995,211.809998,199.290268,70943200
2/25/2015,211.660004,212.240005,211.220001,211.630005,199.120865,73061700
2/26/2015,211.520004,211.710007,210.649994,211.380005,198.885651,72697900
2/27/2015,211.259995,211.580002,210.600006,210.660004,198.208206,108076000
3/2/2015,210.779999,212.059998,210.720001,211.990005,199.459579,87491400
3/3/2015,211.470001,212.050003,210.080002,211.119995,198.641006,110325800
3/4/2015,210.399994,210.490005,209.059998,210.229996,197.803619,105665800
3/5/2015,209.419998,210.800003,209.850006,210.460007,198.020035,76873000
3/6/2015,210.460007,210.460007,207.100006,207.5,195.234955,188128000
3/9/2015,207.740005,208.789993,207.550003,208.360001,196.044159,89818900
3/10/2015,206.710007,206.809998,204.929993,204.979996,192.863953,153901500
3/11/2015,205.289993,205.5,204.399994,204.5,192.412338,110145700
3/12/2015,205.259995,207.179993,205.199997,207.100006,194.858627,93993500
3/13/2015,206.770004,207.929993,204.580002,205.830002,193.663681,162410900
3/16/2015,206.710007,208.690002,205.860001,208.580002,196.251144,136099200
3/17/2015,207.690002,208.419998,206.979996,207.960007,195.667801,91167100
3/18/2015,207.389999,211.270004,206.619995,210.460007,198.020035,220171200
3/19/2015,209.960007,210.470001,209.029999,209.5,197.11676,117917300
3/20/2015,209.710007,211.020004,209.490005,210.410004,198.856689,177715100
3/23/2015,210.419998,211.110001,210,210,198.469208,71310300
3/24/2015,209.850006,210.399994,208.740005,208.820007,197.354004,77805300
3/25/2015,209.070007,209.350006,205.710007,205.759995,194.462006,159521700
3/26/2015,204.960007,206.369995,204.119995,205.270004,193.998901,153067200
3/27/2015,205.130005,205.949997,204.899994,205.740005,194.443115,109352100
3/30/2015,205.740005,208.610001,206.960007,208.25,196.815292,96180400
3/31/2015,207.259995,208.100006,206.360001,206.429993,195.095215,126768700
4/1/2015,206.429993,206.429993,204.509995,205.699997,194.405304,132644700
4/2/2015,205.619995,206.979996,205.399994,206.440002,195.104706,86900900
4/6/2015,206.440002,208.449997,205.210007,207.830002,196.418365,114368200
4/7/2015,207.860001,208.759995,207.240005,207.279999,195.898544,81236300
4/8/2015,207.550003,208.509995,207.080002,207.979996,196.56012,89351900
4/9/2015,207.779999,209.179993,207.190002,208.899994,197.429581,85548900
4/10/2015,209.199997,210.089996,208.960007,210.039993,198.507004,72722900
4/13/2015,209.869995,210.630005,209.029999,209.089996,197.609161,74436600
4/14/2015,208.850006,209.710007,208.100006,209.490005,197.987213,73013500
4/15/2015,210.050003,211.039993,209.949997,210.429993,198.875595,99529300
4/16/2015,210.029999,210.979996,209.789993,210.369995,198.818878,68934900
4/17/2015,208.940002,209.229996,207.009995,207.949997,196.531754,191113200
4/20/2015,209.059998,210.25,208.960007,209.850006,198.327423,82969100
4/21/2015,210.669998,210.860001,209.240005,209.600006,198.091187,72559800
4/22/2015,210.009995,210.850006,208.899994,210.630005,199.064606,78264600
4/23/2015,210.149994,211.940002,210.009995,211.160004,199.565521,102585900
4/24/2015,211.660004,211.970001,211.110001,211.649994,200.02858,61327400
4/27/2015,212.330002,212.479996,210.539993,210.770004,199.196899,79358100
4/28/2015,210.740005,211.5,209.330002,211.440002,199.830109,86863500
4/29/2015,211.440002,211.440002,209.600006,210.570007,199.007904,125684900
4/30/2015,209.880005,210.350006,207.619995,208.460007,197.013763,161304900
5/1/2015,209.399994,210.770004,209.279999,210.720001,199.149658,103399700
5/4/2015,211.229996,212.020004,211.100006,211.320007,199.716721,70927200
5/5/2015,211.029999,211.460007,208.729996,208.899994,197.429581,113326200
5/6/2015,209.559998,209.929993,206.759995,208.039993,196.616806,135060200
5/7/2015,207.919998,209.380005,207.520004,208.869995,197.40123,88244900
5/8/2015,210.880005,211.860001,210.779999,211.619995,200.000259,155877300
5/11/2015,211.570007,211.889999,210.520004,210.610001,199.045731,75708100
5/12/2015,209.610001,210.630005,208.619995,209.979996,198.450287,119727600
5/13/2015,210.470001,211.220001,209.740005,210.020004,198.488098,94667900
5/14/2015,211.240005,212.320007,210.910004,212.210007,200.557831,95934000
5/15/2015,212.440002,212.610001,211.860001,212.440002,200.775223,76510100
5/18/2015,212.240005,213.399994,212.160004,213.100006,201.398972,72785600
5/19/2015,213.240005,213.570007,212.690002,213.029999,201.332825,72114600
5/20/2015,213.149994,213.779999,212.5,212.880005,201.191071,76857500
5/21/2015,212.710007,213.75,212.509995,213.5,201.777023,64764600
5/22/2015,213.039993,213.539993,212.910004,212.990005,201.295013,57433500
5/26/2015,212.399994,212.910004,210.199997,210.699997,199.130768,124308600
5/27/2015,211.25,212.979996,210.759995,212.699997,201.02095,93214000
5/28/2015,212.330002,212.589996,211.630005,212.460007,200.794113,74974600
5/29/2015,212.380005,212.429993,210.820007,211.139999,199.5466,111964800
6/1/2015,211.940002,212.339996,210.619995,211.570007,199.953018,93338800
6/2/2015,211.020004,212.190002,210.270004,211.360001,199.754532,89527800
6/3/2015,212,212.669998,211.330002,211.919998,200.283768,87820900
6/4/2015,211.070007,211.860001,209.75,210.130005,198.592087,151882800
6/5/2015,209.949997,210.580002,208.979996,209.770004,198.251816,121704700
6/8/2015,209.639999,209.820007,208.389999,208.419998,196.975952,85339800
6/9/2015,208.449997,209.100006,207.690002,208.449997,197.004349,105034700
6/10/2015,209.369995,211.410004,209.300003,210.960007,199.376511,134551300
6/11/2015,211.479996,212.089996,211.199997,211.649994,200.02858,73876400
6/12/2015,210.639999,211.479996,209.679993,209.929993,198.40303,135382400
6/15/2015,208.639999,209.449997,207.789993,209.100006,197.618607,124384200
6/16/2015,208.929993,210.350006,208.720001,210.25,198.705475,85308200
6/17/2015,210.589996,211.320007,209.360001,210.589996,199.026794,126708600
6/18/2015,211.309998,213.339996,210.630005,212.710007,201.030396,165867900
6/19/2015,211.460007,211.550003,210.360001,210.809998,200.204163,130478700
6/22/2015,211.910004,212.589996,211.639999,211.889999,201.229828,70696000
6/23/2015,212.139999,212.440002,211.570007,212.050003,201.38179,68476800
6/24/2015,211.720001,212.169998,210.470001,210.509995,199.919266,92307300
6/25/2015,211.100006,211.25,209.770004,209.830002,199.273453,97107400
6/26/2015,210.289993,210.580002,209.160004,209.899994,199.339935,104174800
6/29/2015,208.050003,209.830002,205.330002,205.470001,195.132828,202621300
6/30/2015,207.259995,207.320007,205.279999,205.889999,195.531693,182925100
7/1/2015,207.729996,208.029999,206.559998,207.570007,197.127182,135979900
7/2/2015,208.070007,208.270004,206.809998,207.320007,196.889771,104373700
7/6/2015,205.770004,207.649994,205.529999,206.669998,196.272461,117975400
7/7/2015,206.960007,208.169998,204.110001,208.009995,197.545029,173820200
7/8/2015,206.419998,206.759995,204.25,204.529999,194.240128,164020100
7/9/2015,207.039993,207.350006,204.770004,204.800003,194.496536,144113100
7/10/2015,207.289993,207.979996,204.949997,207.479996,197.041687,129456900
7/13/2015,208.990005,209.899994,208.940002,209.759995,199.206985,106069400
7/14/2015,209.720001,211.050003,209.649994,210.720001,200.118683,81709600
7/15/2015,210.729996,211.279999,210.039993,210.630005,200.033249,97914100
7/16/2015,211.869995,212.300003,211.580002,212.270004,201.590744,106683300
7/17/2015,212.289993,212.550003,211.800003,212.470001,201.78067,89030000
7/20/2015,212.75,213.179993,212.210007,212.619995,201.923126,65523100
7/21/2015,212.429993,212.740005,211.389999,211.759995,201.106354,77965000
7/22/2015,210.929993,211.770004,210.889999,211.289993,200.660034,88667900
7/23/2015,211.529999,211.649994,209.75,210.139999,199.567871,90509100
7/24/2015,210.300003,210.369995,207.600006,207.940002,197.478577,117755000
7/27/2015,208,208,206.259995,206.740005,196.338959,132361100
7/28/2015,207.789993,209.5,206.800003,209.309998,198.779648,123544800
7/29/2015,209.479996,211.039993,209.309998,210.770004,200.166168,105791300
7/30/2015,210.160004,211.020004,209.419998,210.820007,200.213669,91304400
7/31/2015,211.419998,211.449997,210.160004,210.449997,199.862274,103266900
8/3/2015,210.460007,210.529999,208.649994,209.729996,199.178513,113965700
8/4/2015,209.699997,210.25,208.800003,209.320007,198.789185,81820800
8/5/2015,210.449997,211.309998,209.729996,210.100006,199.529861,85786800
8/6/2015,210.289993,210.419998,207.649994,208.350006,197.867935,116030800
8/7/2015,208.160004,208.339996,206.869995,207.919998,197.459549,117858000
8/10/2015,209.279999,210.669998,209.279999,210.630005,200.033249,80270700
8/11/2015,208.970001,209.470001,207.759995,208.660004,198.162338,117481700
8/12/2015,207.110001,209.139999,205.360001,208.919998,198.409256,172123700
8/13/2015,208.729996,209.550003,208.009995,208.699997,198.200348,89383300
8/14/2015,208.429993,209.509995,208.259995,209.360001,198.827118,69387000
8/17/2015,208.710007,210.589996,208.160004,210.559998,199.966736,79072600
8/18/2015,210.259995,210.679993,209.699997,209.929993,199.368454,71692700
8/19/2015,209.089996,210.009995,207.350006,208.279999,197.801453,172946000
8/20/2015,206.509995,208.289993,203.899994,204.009995,193.746277,194327900
8/21/2015,201.729996,203.940002,197.520004,197.630005,187.687241,346588500
8/24/2015,197.630005,197.630005,182.399994,189.550003,180.013763,507244300
8/25/2015,195.429993,195.449997,186.919998,187.229996,177.810486,369833100
8/26/2015,192.080002,194.789993,188.369995,194.679993,184.885651,339257000
8/27/2015,197.020004,199.419998,195.210007,199.160004,189.140274,274143900
8/28/2015,198.5,199.839996,197.919998,199.240005,189.216278,160414400
8/31/2015,198.110001,199.130005,197.009995,197.539993,187.601761,154471400
9/1/2015,193.119995,194.770004,190.729996,191.770004,182.12207,256000400
9/2/2015,194.619995,195.460007,192.419998,195.410004,185.578964,160269300
9/3/2015,196.259995,198.050003,194.960007,195.649994,185.806885,152087800
9/4/2015,192.850006,193.860001,191.610001,192.589996,182.900818,207081000
9/8/2015,195.940002,197.610001,195.169998,197.460007,187.525833,116025700
9/9/2015,199.320007,199.470001,194.350006,194.759995,184.961639,140901400
9/10/2015,194.559998,197.220001,194.25,195.850006,185.996811,158611100
9/11/2015,195.380005,196.820007,194.529999,196.740005,186.842026,119691200
9/14/2015,196.949997,197.009995,195.429993,195.979996,186.120285,79452000
9/15/2015,196.610001,198.990005,195.960007,198.449997,188.466003,108455800
9/16/2015,198.820007,200.410004,198.410004,200.139999,190.071014,99581600
9/17/2015,200.020004,202.889999,199.279999,199.699997,189.653122,276046600
9/18/2015,195.710007,198.679993,194.960007,195.360001,186.496155,213315400
9/21/2015,196.440002,197.679993,195.210007,196.440002,187.52713,105726200
9/22/2015,193.880005,194.460007,192.559998,193.899994,185.102402,153890900
9/23/2015,194.110001,194.669998,192.910004,193.600006,184.815994,92790600
9/24/2015,192.149994,193.449997,190.559998,192.929993,184.176392,159378800
9/25/2015,194.639999,195,191.809998,192.869995,184.119125,155054800
9/28/2015,191.779999,191.910004,187.639999,187.910004,179.384171,178515900
9/29/2015,188.270004,189.740005,186.929993,188.080002,179.546478,159045600
9/30/2015,190.369995,191.830002,189.440002,191.589996,182.897217,152593200
10/1/2015,192.080002,192.490005,189.820007,192.130005,183.412704,131079000
10/2/2015,189.770004,195.029999,189.119995,195,186.152496,211003300
10/5/2015,196.460007,198.740005,196.330002,198.470001,189.465073,126320800
10/6/2015,198.309998,198.979996,197,197.789993,188.815903,110274500
10/7/2015,198.899994,199.830002,197.479996,199.410004,190.362396,124307300
10/8/2015,198.949997,201.550003,198.589996,201.210007,192.08075,153055200
10/9/2015,201.380005,201.899994,200.580002,201.330002,192.195282,107069200
10/12/2015,201.419998,201.759995,200.910004,201.520004,192.376663,56395600
10/13/2015,200.649994,202.160004,200.050003,200.25,191.164276,88038700
10/14/2015,200.179993,200.869995,198.940002,199.289993,190.247849,99106200
10/15/2015,200.080002,202.360001,199.639999,202.350006,193.169022,134142200
10/16/2015,202.830002,203.289993,201.919998,203.270004,194.047256,114580100
10/19/2015,202.5,203.369995,202.130005,203.369995,194.142715,76523900
10/20/2015,202.850006,203.839996,202.550003,203.110001,193.894531,78448500
10/21/2015,203.610001,203.789993,201.649994,201.850006,192.691696,102038000
10/22/2015,202.979996,205.509995,201.850006,205.210007,195.899246,174911700
10/23/2015,207.25,207.949997,206.300003,207.520004,198.104416,144442300
10/26/2015,207.300003,207.369995,206.559998,206.990005,197.598495,69033000
10/27/2015,206.199997,207,205.789993,206.570007,197.19754,77905800
10/28/2015,207,208.979996,206.210007,208.940002,199.460007,135906700
10/29/2015,208.350006,209.270004,208.210007,208.889999,199.412247,84727800
10/30/2015,209.059998,209.440002,207.740005,207.929993,198.495804,131076900
11/2/2015,208.320007,210.619995,208.169998,210.389999,200.844223,86270800
11/3/2015,209.970001,211.660004,209.699997,211,201.426498,95246100
11/4/2015,211.350006,211.5,209.720001,210.380005,200.834641,90967700
11/5/2015,210.429993,210.979996,209.089996,210.149994,200.615097,78408700
11/6/2015,209.740005,210.320007,208.460007,210.039993,200.510086,110471500
11/9/2015,209.309998,209.490005,206.949997,208.080002,198.639023,131008700
11/10/2015,207.509995,208.600006,207.190002,208.559998,199.097229,75874600
11/11/2015,208.880005,208.940002,207.660004,207.740005,198.314468,67846000
11/12/2015,206.5,207.059998,204.820007,204.839996,195.546021,121315200
11/13/2015,204.350006,204.669998,202.440002,202.539993,193.350372,153577100
11/16/2015,202.320007,205.690002,202.179993,205.619995,196.290634,117645200
11/17/2015,205.990005,207.039993,204.880005,205.470001,196.147461,121123700
11/18/2015,206.039993,208.899994,205.990005,208.729996,199.259537,121342500
11/19/2015,208.589996,209.050003,208.199997,208.550003,199.087708,88220500
11/20/2015,209.449997,210.119995,208.860001,209.309998,199.813217,94011500
11/23/2015,209.380005,209.979996,208.520004,209.070007,199.584106,64931200
11/24/2015,207.869995,209.830002,207.410004,209.350006,199.851425,98874400
11/25/2015,209.5,209.740005,209.009995,209.320007,199.822784,51980100
11/27/2015,209.429993,209.800003,208.860001,209.559998,200.051865,37317800
11/30/2015,209.75,209.889999,208.559998,208.690002,199.221359,112822700
12/1/2015,209.440002,210.820007,209.110001,210.679993,201.121063,97858400
12/2/2015,210.619995,211,208.229996,208.529999,199.068619,108441300
12/3/2015,208.830002,209.149994,204.75,205.610001,196.281067,166224200
12/4/2015,205.610001,209.970001,205.610001,209.619995,200.109131,192913900
12/7/2015,209.229996,209.729996,207.199997,208.350006,198.896759,102027100
12/8/2015,206.490005,208.289993,205.779999,206.949997,197.560272,103372400
12/9/2015,206.190002,208.679993,204.179993,205.339996,196.023331,162401500
12/10/2015,205.419998,207.429993,205.139999,205.869995,196.529282,115196800
12/11/2015,203.350006,204.139999,201.509995,201.880005,192.720337,211173300
12/14/2015,202.070007,203.050003,199.949997,202.899994,193.694031,176235400
12/15/2015,204.699997,206.110001,202.869995,205.029999,195.727402,154069600
12/16/2015,206.369995,208.389999,204.800003,208.029999,198.591278,197017000
12/17/2015,208.399994,208.479996,204.839996,204.860001,195.565109,173092500
12/18/2015,202.770004,202.929993,199.830002,200.020004,192.080704,251393500
12/21/2015,201.410004,201.880005,200.089996,201.669998,193.665192,99094300
12/22/2015,202.720001,203.850006,201.550003,203.5,195.422562,103602200
12/23/2015,204.690002,206.070007,204.580002,206.020004,197.842545,110987200
12/24/2015,205.720001,206.330002,205.419998,205.679993,197.516022,48542200
12/28/2015,204.860001,205.259995,203.940002,205.210007,197.064682,64967100
12/29/2015,206.509995,207.789993,206.470001,207.399994,199.167755,92640700
12/30/2015,207.110001,207.210007,205.759995,205.929993,197.756119,63317700
12/31/2015,205.130005,205.889999,203.869995,203.869995,195.777863,114877900
1/4/2016,200.490005,201.029999,198.589996,201.020004,193.041,222353500
1/5/2016,201.399994,201.899994,200.050003,201.360001,193.367508,110845800
1/6/2016,198.339996,200.059998,197.600006,198.820007,190.928329,152112600
1/7/2016,195.330002,197.440002,193.589996,194.050003,186.347656,213436100
1/8/2016,195.190002,195.850006,191.580002,191.919998,184.3022,209817200
1/11/2016,193.009995,193.410004,189.820007,192.110001,184.48465,185113200
1/12/2016,193.820007,194.550003,191.139999,193.660004,185.97316,172330500
1/13/2016,194.449997,194.860001,188.380005,188.830002,181.334869,221168900
1/14/2016,189.550003,193.259995,187.660004,191.929993,184.311783,240795600
1/15/2016,186.770004,188.759995,185.520004,187.809998,180.355347,324846400
1/19/2016,189.960007,190.110001,186.199997,188.059998,180.595413,195244400
1/20/2016,185.029999,187.5,181.020004,185.649994,178.281082,286547800
1/21/2016,186.210007,188.869995,184.639999,186.690002,179.279785,195772900
1/22/2016,189.779999,190.759995,188.880005,190.520004,182.957764,168319600
1/25/2016,189.919998,190.149994,187.410004,187.639999,180.192093,130371700
1/26/2016,188.419998,190.529999,188.020004,190.199997,182.650452,137269900
1/27/2016,189.580002,191.559998,187.059998,188.130005,180.662643,185681700
1/28/2016,189.960007,190.199997,187.160004,189.110001,181.603729,143798800
1/29/2016,190.020004,193.880005,189.880005,193.720001,186.030746,210529300
2/1/2016,192.529999,194.580002,191.839996,193.649994,185.963516,136061600
2/2/2016,191.960007,191.970001,189.539993,190.160004,182.612061,182564900
2/3/2016,191.410004,191.779999,187.100006,191.300003,183.706787,205054900
2/4/2016,190.710007,192.75,189.960007,191.600006,183.994904,136318100
2/5/2016,190.990005,191.669998,187.199997,187.949997,180.489777,180788300
2/8/2016,185.770004,186.119995,182.800003,185.419998,178.060196,191526700
2/9/2016,183.360001,186.940002,183.199997,185.429993,178.069794,176478700
2/10/2016,186.410004,188.339996,185.119995,185.270004,177.916153,148214100
2/11/2016,182.339996,184.100006,181.089996,182.860001,175.601822,219058900
2/12/2016,184.960007,186.649994,183.960007,186.630005,179.222183,127632400
2/16/2016,188.770004,189.809998,187.630005,189.779999,182.247147,120250700
2/17/2016,191.160004,193.320007,191.009995,192.880005,185.224106,136009500
2/18/2016,193.199997,193.270004,191.720001,192.089996,184.465454,102343000
2/19/2016,191.169998,192.179993,190.449997,192,184.379013,114793000
2/22/2016,193.869995,194.949997,193.789993,194.779999,187.048706,103640300
2/23/2016,194,194.320007,192.179993,192.320007,184.686325,111455300
2/24/2016,190.630005,193.529999,189.320007,193.199997,185.531403,150812200
2/25/2016,193.729996,195.550003,192.830002,195.539993,187.778503,107512400
2/26/2016,196.570007,196.679993,194.899994,195.089996,187.34639,129833700
2/29/2016,195.110001,196.229996,193.330002,193.559998,185.87709,125918100
3/1/2016,195.009995,198.210007,194.449997,198.110001,190.24649,141799700
3/2/2016,197.740005,199.059998,197.25,199,191.101166,102415000
3/3/2016,198.789993,199.800003,198.110001,199.779999,191.850235,94146200
3/4/2016,200.009995,201.350006,199.029999,200.429993,192.474426,129293600
3/7/2016,199.339996,201.070007,199.25,200.589996,192.628082,100219000
3/8/2016,199.320007,199.919998,198.210007,198.399994,190.524979,123974900
3/9/2016,199.360001,199.789993,198.429993,199.380005,191.46611,94801200
3/10/2016,199.960007,201.070007,197.380005,199.539993,191.61972,153608200
3/11/2016,201.259995,202.809998,199.520004,202.759995,194.711914,137964500
3/14/2016,202.160004,203.039993,201.770004,202.5,194.462265,73612000
3/15/2016,201.360001,202.529999,201.050003,202.169998,194.14537,93169100
3/16/2016,201.600006,203.820007,201.550003,203.339996,195.26889,129303200
3/17/2016,203.240005,205.229996,202.770004,204.630005,196.507706,134278500
3/18/2016,204.169998,204.779999,203.800003,204.380005,197.279907,138372400
3/21/2016,204.070007,204.940002,203.800003,204.669998,197.559799,72926700
3/22/2016,203.759995,205.229996,203.570007,204.559998,197.453659,97471900
3/23/2016,204.110001,204.330002,203.009995,203.210007,196.150558,81052500
3/24/2016,202,203.160004,201.740005,203.119995,196.063675,84360900
3/28/2016,203.610001,203.860001,202.710007,203.240005,196.17952,62408200
3/29/2016,202.759995,205.25,202.399994,205.119995,197.994202,90418600
3/30/2016,206.300003,206.869995,205.589996,206.020004,198.862946,86365300
3/31/2016,205.910004,206.410004,205.330002,205.520004,198.380325,94584100
4/1/2016,204.350006,207.139999,203.979996,206.919998,199.731674,114423500
4/4/2016,206.830002,207.070007,205.889999,206.25,199.084946,63497000
4/5/2016,204.669998,206.259995,203.889999,204.190002,197.096512,99662200
4/6/2016,204.190002,206.490005,203.979996,206.419998,199.249054,89889800
4/7/2016,205.139999,205.559998,203.089996,203.949997,196.864868,113859000
4/8/2016,205.339996,205.850006,203.869995,204.5,197.395737,95040600
4/11/2016,205.25,206.070007,203.910004,204.020004,196.932434,83757500
4/12/2016,204.220001,206.25,203.699997,205.919998,198.766418,110162100
4/13/2016,207,208.100006,206.839996,208,200.774155,96336400
4/14/2016,208.070007,208.600006,207.600006,208.009995,200.783798,60422700
4/15/2016,208.009995,208.169998,207.399994,207.779999,200.561798,75761600
4/18/2016,207.779999,209.279999,207,209.240005,201.971085,75277700
4/19/2016,209.740005,210.199997,208.940002,209.899994,202.608124,88316100
